pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.0,CD,2.2376348039215688,1.9417178770949723,1.7260115864527628,2.2376348039215688,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.72975025562644,0.8541024736020367
7,0.0,Control,0.6457554571974651,0.6750048340315824,0.7060134398837632,0.6457554571974651,0.4221428571428571,0.4221428571428571,0.4221428571428571,0.9596149854588021,0.9735863861647652
7,0.229,CD,1.9056617647058822,1.689711359404097,1.5321702317290553,1.9056617647058824,0.31000000000000005,0.31000000000000005,0.31000000000000005,0.7526727228257258,0.8707878707153525
7,0.229,Control,0.736024544814405,0.7574460199806639,0.779471485652016,0.736024544814405,0.31214285714285717,0.31214285714285717,0.31214285714285717,0.9706169825983789,0.981266760920276
7,0.3163,CD,1.8408210784313723,1.641578212290503,1.4942067736185385,1.8408210784313725,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.7619213662630812,0.877325151248633
7,0.3163,Control,0.7594799315964188,0.7798130841121496,0.8004104613149292,0.7594799315964188,0.29214285714285715,0.29214285714285715,0.29214285714285715,0.9738853982717673,0.9839362964353928
7,0.3936,CD,1.7124632352941176,1.544953445065177,1.4170008912655971,1.7124632352941174,0.245,0.245,0.245,0.780658497499504,0.8904151156893102
7,0.3936,Control,0.7896952016899709,0.8060489848533677,0.8268670541227752,0.7896952016899709,0.25214285714285717,0.25214285714285717,0.25214285714285717,0.9767887505825075,0.9868363507259225
7,0.4785,CD,1.6125367647058824,1.4662849162011173,1.360975935828877,1.6125367647058824,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.7939647259991024,0.9006897736656122
7,0.4785,Control,0.8352856855447137,0.8500499516596842,0.8617399200871777,0.8352856855447138,0.19714285714285718,0.19714285714285718,0.19714285714285718,0.979831643535419,0.988817355702557
7,0.5951,CD,1.4690686274509803,1.3564618249534452,1.274879679144385,1.4690686274509805,0.16500000000000004,0.16500000000000004,0.16500000000000004,0.803978418478481,0.9072814439575089
7,0.5951,Control,0.8452213057036516,0.8580470512407348,0.8714148201961496,0.8452213057036516,0.18714285714285717,0.18714285714285717,0.18714285714285717,0.9798076751897138,0.988819691633654
7,0.7796,CD,1.2133210784313726,1.161354748603352,1.1286408199643494,1.2133210784313726,0.06999999999999995,0.06999999999999995,0.06999999999999995,0.8112845785544688,0.9127508793720457
7,0.7796,Control,0.9239000100593502,0.9304270061231067,0.9371558300036325,0.9239000100593502,0.09214285714285714,0.09214285714285714,0.09214285714285714,0.9820433827918861,0.9896363854303586
7,0.808,CD,1.2263357843137255,1.1711964618249535,1.1365329768270944,1.2263357843137257,0.07499999999999996,0.07499999999999996,0.07499999999999996,0.8111124030896659,0.912691172367849
7,0.808,Control,0.9167598833115381,0.9245729938768934,0.9305702869596804,0.9167598833115381,0.10214285714285715,0.10214285714285715,0.10214285714285715,0.981822571379051,0.9895297433069544
7,0.831,CD,1.1846323529411764,1.1404981378026073,1.105307486631016,1.1846323529411764,0.06499999999999995,0.06499999999999995,0.06499999999999995,0.8116405033940911,0.9129510123942588
7,0.831,Control,0.9269102705965195,0.9325136964228167,0.9388339992735198,0.9269102705965195,0.08714285714285716,0.08714285714285716,0.08714285714285716,0.982166369957244,0.9897421749799282
7,0.8541,CD,1.2109436274509804,1.1626908752327747,1.1245231729055258,1.2109436274509804,0.06999999999999995,0.06999999999999995,0.06999999999999995,0.8111130263351,0.9127351858423126
7,0.8541,Control,0.9555799215370687,0.9585916854656784,0.9633327279331638,0.9555799215370686,0.05214285714285716,0.05214285714285716,0.05214285714285716,0.9818832580105468,0.9895421323694835
7,0.9568,CD,1.0132230392156862,1.008612662942272,1.0028654188948307,1.0132230392156862,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.8547946910948014,0.9366231699092944
7,0.9568,Control,0.9941464641384167,0.9944038027715115,0.9954213585179804,0.9941464641384166,0.009285714285714286,0.007142857142857145,0.007142857142857145,0.9880669628276022,0.9931549108477036
7,1.0,CD,1.0047549019607842,1.003431098696462,1.004830659536542,1.0047549019607842,0.005714285714285672,0.005714285714285672,0.005714285714285672,0.9985069823798386,0.9981047299755117
7,1.0,Control,0.9981566240820844,0.9985884627779569,0.9992608063930258,0.9981566240820844,0.00642857142857145,0.00642857142857145,0.0035714285714285587,0.9971652787901085,0.9980055044316474
10,0.0,CD,1.8062464933607627,1.680400890868597,1.5371381758601856,1.8062464933607625,0.3,0.3,0.3,0.8050207634036968,0.9089272914634803
10,0.0,Control,0.691388073591524,0.7117924528301887,0.7410479199578726,0.691388073591524,0.3,0.3,0.3,0.9570290031012219,0.9731270048329778
10,0.1023,CD,1.7338040022442491,1.6183463251670378,1.4889131622064447,1.733804002244249,0.26999999999999996,0.26999999999999996,0.26999999999999996,0.8346639382735392,0.9246279114257805
10,0.1023,Control,0.7389183191352279,0.7555778301886793,0.7813586097946287,0.7389183191352279,0.255,0.255,0.255,0.9717585015495188,0.9815102826690697
10,0.2046,CD,1.6548251355900505,1.5518095768374165,1.4361277990169306,1.6548251355900503,0.245,0.245,0.245,0.8356082495638103,0.9254964165116314
10,0.2046,Control,0.7435070513279404,0.7616273584905661,0.7866640337019483,0.7435070513279404,0.245,0.245,0.245,0.9718425309633117,0.9819730103993679
10,0.2515,CD,1.644464185524593,1.5424554565701558,1.4309120699071547,1.6444641855245927,0.235,0.235,0.235,0.839800705170682,0.9284098207178709
10,0.2515,Control,0.7813265086978308,0.7953655660377359,0.8157451290152712,0.7813265086978308,0.21,0.21,0.21,0.9754813800081821,0.985362960173961
10,0.3491,CD,1.5164484757808117,1.4367761692650336,1.3420808301474605,1.5164484757808114,0.19,0.19,0.19,0.8492123344666764,0.9340813513578969
10,0.3491,Control,0.7808146610351492,0.7970754716981132,0.8178778304370721,0.7808146610351493,0.205,0.205,0.205,0.9738259627171204,0.9838244133709992
10,0.6556,CD,1.2838133532822142,1.2374164810690425,1.1878481703986894,1.2838133532822142,0.10499999999999998,0.10499999999999998,0.10499999999999998,0.889598127370806,0.9531269641666252
10,0.6556,Control,0.9018326293936573,0.9088443396226416,0.9173775671406004,0.9018326293936574,0.1,0.1,0.1,0.9828157107337141,0.9914403042647023
10,0.7139,CD,1.2013278473910602,1.1711302895322941,1.1360458765701802,1.2013278473910602,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.8935468977938134,0.954948017247251
10,0.7139,Control,0.9073305175746295,0.9125,0.9222880463401791,0.9073305175746293,0.095,0.095,0.095,0.9827301713651287,0.9914864189299689
10,0.7723,CD,1.1612492986721525,1.1360801781737193,1.1074276351720371,1.1612492986721523,0.05999999999999994,0.05999999999999994,0.05999999999999994,0.8952806413980021,0.9559583290343387
10,0.7723,Control,0.9153697472975875,0.9223466981132076,0.9307793575566087,0.9153697472975874,0.08,0.08,0.08,0.9839281960485757,0.9924204411267823
10,0.8097,CD,1.1589021881428836,1.1320155902004454,1.1046149645002732,1.1589021881428836,0.05499999999999994,0.05499999999999994,0.05499999999999994,0.8947097629706999,0.9557684489887652
10,0.8097,Control,0.9325076956117115,0.9389033018867925,0.9471300684570827,0.9325076956117114,0.06,0.06,0.055,0.9837203167773362,0.9920672443686912
10,0.8409,CD,1.1224144380026182,1.1056792873051227,1.08197706171491,1.1224144380026182,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.8941985700337727,0.955391549372963
10,0.8409,Control,0.9649294867205956,0.9662146226415095,0.9717877830437072,0.9649294867205956,0.035,0.035,0.035,0.9835195539335448,0.992142676354118
10,0.9036,CD,1.1253132597718347,1.1029788418708242,1.0791097760786457,1.1253132597718347,0.04500000000000004,0.04500000000000004,0.039999999999999925,0.8941648311651605,0.9553507973089048
10,0.9036,Control,0.9605841506192282,0.9645518867924529,0.9679699842022116,0.9605841506192281,0.03500000000000003,0.040000000000000036,0.034999999999999976,0.9836963842303007,0.9921261980748411
10,1.0,CD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
10,1.0,Control,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
17,0.0,CD,1.6999486197864195,1.5436267093395402,1.5262631411277476,1.6999486197864193,0.2932352941176471,0.2932352941176471,0.2932352941176471,0.842946688471629,0.91092901156814
17,0.0,Control,0.7047887059020231,0.7381529281154593,0.7430192752505782,0.7047887059020231,0.295,0.295,0.295,0.9419517830892483,0.9679780902130672
17,0.1432,CD,1.5814658472697964,1.4520730288041896,1.442833705001593,1.5814658472697964,0.24823529411764705,0.24823529411764705,0.24823529411764705,0.8804524352812966,0.9308528870962375
17,0.1432,Control,0.7539113442568132,0.7825874271440467,0.7842806476484194,0.7539113442568133,0.24,0.24,0.24,0.9702162682595914,0.9825810858781362
17,0.2655,CD,1.5343159379407616,1.4101047425080009,1.4007805033450142,1.5343159379407616,0.21323529411764708,0.21323529411764708,0.21323529411764708,0.8952360402899626,0.9411454146894355
17,0.2655,Control,0.7938639023574654,0.8158159866777686,0.8161572860447185,0.7938639023574654,0.21,0.21,0.21,0.9737419321255578,0.9853682374170785
17,0.4086,CD,1.4274450936933307,1.3328949665405878,1.3224689391525963,1.4274450936933305,0.1732352941176471,0.1732352941176471,0.1732352941176471,0.9140221417500012,0.9491809058447214
