pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.0,CD,2.6013525396758927,2.114358974358974,2.027043596730245,2.6013525396758927,0.3642857142857143,0.3642857142857143,0.3642857142857143,0.6982639160739981,0.803047340992573
7,0.0,Control,0.6085842061546565,0.6457737301020883,0.6555787496086004,0.6085842061546565,0.36923076923076925,0.36923076923076925,0.36923076923076925,0.9447219249625662,0.9696445365768326
7,0.2465,CD,2.1841547673883004,1.8235897435897435,1.7594634248585201,2.1841547673883,0.271978021978022,0.271978021978022,0.271978021978022,0.7350014383949542,0.8264154729947059
7,0.2465,Control,0.7298195944166447,0.7546063859496694,0.7616880631806006,0.7298195944166448,0.25769230769230766,0.25769230769230766,0.25769230769230766,0.9685389014803799,0.9833387460508665
7,0.306,CD,2.0003684937816675,1.697292899408284,1.6467092852651437,2.0003684937816675,0.2296703296703297,0.2296703296703297,0.2296703296703297,0.7600131724006357,0.846968562526593
7,0.306,Control,0.7398067300095217,0.7639898221987774,0.7692986118359253,0.7398067300095217,0.25,0.25,0.25,0.9693415806269385,0.9843276353122691
7,0.3643,CD,2.0391482768728277,1.722662721893491,1.667983651226158,2.0391482768728277,0.23736263736263735,0.23736263736263735,0.23736263736263735,0.7540921295805135,0.8419012095245525
7,0.3643,Control,0.7569022102469561,0.7804216960933378,0.7849093692377276,0.756902210246956,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.9748037452271888,0.9870735229754163
7,0.4144,CD,2.0189816171852097,1.7083727810650886,1.6545954726472436,2.0189816171852097,0.23351648351648352,0.23351648351648352,0.23351648351648352,0.7613846583575493,0.8478051865083828
7,0.4144,Control,0.7771246530661858,0.7985695224501195,0.803223393521901,0.7771246530661858,0.21153846153846154,0.21153846153846154,0.21153846153846154,0.9751819044121453,0.9873205487706201
7,0.7168,CD,1.5216448222436245,1.36430966469428,1.3394780968350448,1.5216448222436245,0.12197802197802199,0.12197802197802199,0.12197802197802199,0.7829796276319059,0.8683510736132607
7,0.7168,Control,0.8973212657766253,0.9069568994942129,0.9078593048742303,0.8973212657766253,0.1,0.1,0.1,0.9775238910624681,0.9882896380869556
7,0.7332,CD,1.3817532766634564,1.2638658777120315,1.2424596520645568,1.3817532766634562,0.08351648351648355,0.08351648351648355,0.08846153846153848,0.7848967501191335,0.8706694495145818
7,0.7332,Control,0.8938149551265169,0.9037096223663388,0.9060449500748008,0.8938149551265169,0.1,0.1,0.1,0.9785283220955256,0.988669283916442
7,0.7496,CD,1.3986076797454043,1.276153846153846,1.2565814294697129,1.3986076797454041,0.09120879120879122,0.09120879120879122,0.09230769230769231,0.7851316974909291,0.8708780377916653
7,0.7496,Control,0.912371102692409,0.9209777515747664,0.9223984970253628,0.9123711026924088,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.9772330283088158,0.9880845496204202
7,0.766,CD,1.3943574389682172,1.2762919132149901,1.2553343114651017,1.3943574389682172,0.09120879120879122,0.09120879120879122,0.09120879120879122,0.7850235252871891,0.8706801153016351
7,0.766,Control,0.9159483195235104,0.9231498432990969,0.9248460494729153,0.9159483195235105,0.08076923076923077,0.08076923076923077,0.08076923076923077,0.9772406575105836,0.9880794806916416
7,0.7824,CD,1.4024182404421925,1.2801923076923076,1.2599193041291132,1.4024182404421923,0.09120879120879122,0.09120879120879122,0.09230769230769231,0.7850301947963204,0.8706037814447098
7,0.7824,Control,0.9068439658839975,0.9150588016259658,0.9169310788713775,0.9068439658839974,0.08846153846153847,0.08846153846153847,0.08846153846153847,0.9777041379538554,0.9883731826432152
7,0.8809,CD,1.240498722834052,1.1650443786982247,1.1513833577866275,1.240498722834052,0.05274725274725278,0.05274725274725278,0.05384615384615388,0.7856006376763991,0.8711467321527052
7,0.8809,Control,0.9692910394846134,0.9722934185620753,0.9724211112270814,0.9692910394846134,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.9781608928681272,0.9885355592231699
7,1.0,CD,1.0077320882710104,1.006025641025641,1.0058006707189269,1.0077320882710101,0.003296703296703285,0.003296703296703285,0.003296703296703285,0.9982184950059327,0.9976776678535119
7,1.0,Control,0.9982207613297946,0.998847239892016,0.9986257523570956,0.9982207613297946,0.0027472527472527375,0.0027472527472527375,0.0032967032967033127,0.998637021706832,0.9993984183673329
10,0.0,CD,1.4178430624443596,1.354367064255483,1.3037190082644627,1.4178430624443596,0.20000000000000007,0.25,0.25,0.839006249859312,0.9153428347303798
10,0.0,Control,0.7723777192739364,0.7926142760639495,0.8110539845758354,0.7723777192739365,0.2,0.25000000000000006,0.24999999999999997,0.9355011163301077,0.9621029617024253
10,0.2926,CD,1.2979436308318415,1.252212389380531,1.215829624920534,1.2979436308318413,0.14230769230769236,0.17692307692307696,0.1769230769230769,0.8797444247068248,0.9388505493774509
10,0.2926,Control,0.8359482418648276,0.8515493738416503,0.8656614593632589,0.8359482418648277,0.14615384615384608,0.17692307692307696,0.17307692307692304,0.9617264464500697,0.9787756444366116
10,0.4686,CD,1.2457664426378658,1.2102583834019003,1.1783375715193896,1.2457664426378658,0.11923076923076925,0.1461538461538462,0.1384615384615384,0.9138144920089308,0.9556306580419138
10,0.4686,Control,0.8727523688726404,0.8840957511302027,0.8952541032232549,0.8727523688726405,0.11538461538461531,0.13846153846153847,0.13076923076923078,0.9702198247864091,0.9855952850698423
10,0.5589,CD,1.1737348242498948,1.147808328647113,1.1248092816274633,1.1737348242498948,0.08461538461538465,0.10384615384615381,0.09999999999999998,0.9324645432293506,0.9633824234675077
10,0.5589,Control,0.8889481033030984,0.8995981501047927,0.9049535297607277,0.8889481033030985,0.10384615384615385,0.12307692307692308,0.12307692307692308,0.9724251534036427,0.9875192783095121
10,0.6457,CD,1.158561519873996,1.13440080504336,1.1128575969485062,1.158561519873996,0.07692307692307698,0.09230769230769231,0.09230769230769231,0.93802034939091,0.966197838142889
10,0.6457,Control,0.9157331514266528,0.9231808497739594,0.9318963812537078,0.9157331514266528,0.0730769230769231,0.08846153846153848,0.09230769230769231,0.9741685661019539,0.9889417561708427
10,0.6729,CD,1.138076091528972,1.114319116820079,1.1003019707565163,1.1380760915289723,0.06538461538461543,0.08076923076923082,0.0807692307692307,0.9411202092433334,0.9678531502266751
10,0.6729,Control,0.9217179522708135,0.9300746540107044,0.9363753213367609,0.9217179522708135,0.06923076923076926,0.08461538461538465,0.08076923076923076,0.9746753693564105,0.9894047370256466
10,0.7,CD,1.1211712108316458,1.1025986326101758,1.0902733630006358,1.1211712108316458,0.06153846153846154,0.07692307692307698,0.07692307692307687,0.9403771375557302,0.9677209216728916
10,0.7,Control,0.9187362104432909,0.9259522283615955,0.9342792169270318,0.918736210443291,0.0730769230769231,0.09230769230769231,0.08846153846153845,0.9741908112592559,0.9890078964561781
10,0.7479,CD,1.0923703029769416,1.0803119543019506,1.0673076923076923,1.0923703029769416,0.046153846153846156,0.0576923076923076,0.05384615384615388,0.9462864345942192,0.9700347414004029
10,0.7479,Control,0.942800652305987,0.947118632324667,0.953421000593237,0.942800652305987,0.05,0.06153846153846154,0.06153846153846154,0.9750401504430752,0.9898606530260855
10,0.7953,CD,1.0766198064939003,1.0664308757806258,1.0557215511760967,1.0766198064939005,0.03846153846153855,0.04999999999999993,0.0461538461538461,0.9464794714911681,0.970231590479445
10,0.7953,Control,0.9529556282708562,0.9567231912424435,0.9611231955704963,0.9529556282708562,0.046153846153846156,0.05384615384615388,0.04999999999999999,0.9752559065436202,0.9901062352199356
10,0.8159,CD,1.0893522730607812,1.0757835854026698,1.065241576605213,1.0893522730607812,0.04230769230769238,0.05384615384615388,0.05384615384615388,0.9464057225530634,0.9701624505938995
10,0.8159,Control,0.964333677961224,0.9686661008435383,0.969922879177378,0.964333677961224,0.03076923076923077,0.03846153846153849,0.038461538461538464,0.9752094094425019,0.9899063242645284
10,0.8365,CD,1.0643373541122494,1.0542960310178473,1.0468372536554353,1.0643373541122494,0.03076923076923077,0.038461538461538436,0.038461538461538436,0.9467472209632468,0.9704103370186231
10,0.8365,Control,0.9631479093166774,0.9656175843971385,0.9688946015424164,0.9631479093166775,0.03461538461538462,0.03846153846153849,0.038461538461538464,0.9751327280553024,0.9898517801432934
10,1.0,CD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
10,1.0,Control,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
17,0.0,CD,1.7886439368128901,1.658004158004158,1.5866681513309577,1.7886439368128904,0.32013574660633487,0.32013574660633487,0.32013574660633487,0.8378640735922205,0.9076526532765625
17,0.0,Control,0.6880147638337967,0.7122391113089749,0.7271471540394279,0.6880147638337966,0.3230769230769231,0.3230769230769231,0.3230769230769231,0.9468470634100206,0.9666073287771153
17,0.0854,CD,1.7108703600601625,1.595010395010395,1.5284099245441205,1.7108703600601625,0.29321266968325793,0.29321266968325793,0.29321266968325793,0.8710176853481871,0.9284174892782835
17,0.0854,Control,0.7404807003090935,0.7583155785925525,0.7722120216466951,0.7404807003090934,0.27692307692307694,0.27692307692307694,0.27692307692307694,0.9721621349311573,0.9819163027732286
17,0.4518,CD,1.456628248061758,1.3811018711018712,1.3406741249214,1.4566282480617578,0.18552036199095023,0.18552036199095023,0.18552036199095023,0.9125820825702284,0.9542117299196002
17,0.4518,Control,0.8401276591604205,0.8514686085583151,0.8596618911867028,0.8401276591604205,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.9828641927371716,0.9911041810204696
17,0.5764,CD,1.3383892438985883,1.2814968814968815,1.2511265981974427,1.3383892438985883,0.14321266968325796,0.14321266968325796,0.14321266968325796,0.9284440314103505,0.9625279705310353
17,0.5764,Control,0.8523571213118796,0.8653528158488886,0.8676706851565521,0.8523571213118796,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.9838650094504668,0.9916460569036408
17,0.5912,CD,1.2959249133711703,1.248939708939709,1.2224874240201216,1.2959249133711703,0.12398190045248869,0.12398190045248869,0.12398190045248869,0.9355377393446139,0.9659782262429695
17,0.5912,Control,0.8672469601486762,0.87676831918254,0.8847150415539234,0.8672469601486762,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.9847229714327701,0.9927898924497577
17,0.6061,CD,1.265326862831454,1.2213513513513512,1.1967656151750155,1.265326862831454,0.10859728506787336,0.10859728506787336,0.10859728506787336,0.9413674994386227,0.9679284340930944
17,0.6061,Control,0.890859526272943,0.8979505199224092,0.9053222844994203,0.8908595262729428,0.11923076923076924,0.11923076923076924,0.11923076923076924,0.9848899053005369,0.9928805042869077
17,0.621,CD,1.3741222858377444,1.307983367983368,1.2787190840494653,1.3741222858377444,0.1470588235294118,0.1470588235294118,0.1470588235294118,0.9298057877210053,0.9631194536213721
17,0.621,Control,0.8865560568368681,0.8967341876808599,0.900886644762273,0.886556056836868,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.9853724039831836,0.9933275055693178
17,0.6359,CD,1.3077064342161027,1.2566528066528067,1.2321971284845945,1.3077064342161027,0.12782805429864252,0.12782805429864252,0.12782805429864252,0.9358233600394346,0.9663264495750681
17,0.6359,Control,0.8912013777848412,0.897400917946598,0.9038745409741014,0.8912013777848411,0.11923076923076924,0.11923076923076924,0.11923076923076924,0.9851090616037015,0.9931473814792098
17,0.8173,CD,1.1617794434149626,1.1327650727650729,1.1127855795430728,1.1617794434149626,0.05859728506787332,0.05859728506787332,0.05859728506787332,0.9523980003834284,0.973170582964743
17,0.8173,Control,0.9318624096315206,0.9380354246827997,0.941967650753769,0.9318624096315204,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.9867574592276025,0.9944392402328173
17,0.9375,CD,1.0411459934685603,1.0335758835758835,1.0302753615594216,1.0411459934685603,0.01628959276018105,0.01628959276018105,0.01628959276018105,0.959533265412069,0.976470039810749
17,0.9375,Control,0.9844358639210434,0.9871301978991106,0.9876588471202165,0.9844358639210434,0.016289592760180993,0.017420814479638003,0.015158371040723984,0.9889710715367894,0.9952678505087855
17,0.9687,CD,1.015011924448027,1.0150727650727651,1.015243135610983,1.015011924448027,0.012443438914027216,0.01402714932126703,0.012443438914027216,0.9793977119060167,0.9886249477892549
17,0.9687,Control,0.9965109415187419,0.997059072937535,0.9965403942790878,0.996510941518742,0.0038461538461538464,0.00475113122171944,0.005429864253393674,0.9944063471845772,0.9967633601709848
17,1.0,CD,1.0022768632469399,1.0018503118503117,1.0005226891636974,1.0022768632469399,0.0031674208144796545,0.0031674208144796545,0.0031674208144796545,0.9949201807928207,0.9980617022247896
17,1.0,Control,0.9999046448344421,0.9998070828165909,0.9991278507924237,0.9999046448344421,0.004298642533936636,0.004298642533936636,0.0031674208144796545,0.9974475742659279,0.9981499228163608
