pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
17,0.347,CD,1.5221032731986606,1.4323513513513515,1.3910354223433241,1.5221032731986606,0.2120588235294118,0.2120588235294118,0.2120588235294118,0.9015053306773954,0.9482404061185076
17,0.347,Control,0.7864999789180757,0.8009466721785863,0.8114643530150754,0.7864999789180757,0.23,0.23,0.23,0.9765799754583404,0.9858651659288591
17,0.7309,CD,1.160974937884844,1.1349459459459459,1.1175068119891007,1.1609749378848437,0.06705882352941184,0.06705882352941184,0.06705882352941184,0.9499995094715696,0.9722666335318487
17,0.7309,Control,0.9200944470211242,0.9250089568692297,0.9297675879396985,0.9200944470211242,0.08,0.08,0.08,0.9861181937568493,0.9940502679928348
17,0.7766,CD,1.1849038565409962,1.1542162162162162,1.1336903950953676,1.1849038565409962,0.07205882352941184,0.07205882352941184,0.07205882352941184,0.9526605451053776,0.9733768614120417
17,0.7766,Control,0.9411105957751824,0.9444522529971063,0.9463057474874373,0.9411105957751824,0.07,0.07,0.07,0.9869386874180648,0.9945546983239788
17,0.8113,CD,1.1857302581829967,1.1545675675675675,1.1372224114441416,1.1857302581829967,0.07205882352941184,0.07205882352941184,0.07205882352941184,0.9513726708206844,0.9726249185161828
17,0.8113,Control,0.9210406037863137,0.9274803637866887,0.9322903580402011,0.9210406037863137,0.0761764705882353,0.0761764705882353,0.0761764705882353,0.9866300632506019,0.9943820284232884
17,0.8433,CD,1.1075342983688021,1.091162162162162,1.0813470708446866,1.1075342983688021,0.04705882352941182,0.04705882352941182,0.04705882352941182,0.9548913994382294,0.974327482118952
17,0.8433,Control,0.9362292870093184,0.9399662394929034,0.9446505967336685,0.9362292870093183,0.07,0.07,0.07,0.9864313427772945,0.9941501051158772
17,0.8827,CD,1.1254580317597496,1.1029729729729731,1.0953303814713895,1.1254580317597496,0.052058823529411824,0.052058823529411824,0.052058823529411824,0.9539545906219562,0.9741032050970438
17,0.8827,Control,0.9645924864021589,0.9693654402645722,0.9658872487437187,0.9645924864021588,0.035,0.035,0.035,0.9887829174555153,0.9954063964151534
17,0.9276,CD,1.0338284541428109,1.0267837837837839,1.0265139645776566,1.0338284541428109,0.014705882352941124,0.014705882352941124,0.013235294117647123,0.9688018476922664,0.9814203695234142
