pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.0,CD,2.076297149438526,1.8129672897196263,1.588426140757927,2.076297149438526,0.355,0.355,0.3642857142857143,0.7713512365101701,0.8904627032811477
7,0.0,Control,0.661604740550929,0.6923958333333334,0.7296211579699785,0.661604740550929,0.3492857142857143,0.3492857142857143,0.36,0.9656854190389186,0.9801857152487113
7,0.36,CD,1.6430247624532104,1.486927570093458,1.346241299303944,1.6430247624532102,0.21999999999999997,0.21999999999999997,0.2142857142857143,0.8296575085536775,0.9184643012400446
7,0.36,Control,0.8005445227418322,0.8182708333333333,0.8447283774124373,0.8005445227418323,0.2142857142857143,0.2142857142857143,0.205,0.9790564496300679,0.9879110506810118
7,0.4611,CD,1.6180420385833572,1.4649844236760128,1.3383642691415314,1.6180420385833572,0.19999999999999996,0.19999999999999996,0.2092857142857143,0.8321368233871628,0.9203792052866788
7,0.4611,Control,0.8114349775784754,0.8287916666666667,0.8495818441744102,0.8114349775784755,0.19428571428571428,0.19428571428571428,0.205,0.9809397041980936,0.9893261003596056
7,0.5784,CD,1.519411171897495,1.3939758566978193,1.2857424593967517,1.519411171897495,0.17000000000000004,0.17000000000000004,0.17928571428571427,0.8446908600744638,0.9257725037659424
7,0.5784,Control,0.8477770659833441,0.8608854166666667,0.879115439599714,0.847777065983344,0.1592857142857143,0.1592857142857143,0.16,0.9816207889006738,0.9897430314311819
7,0.6499,CD,1.3105902677800172,1.2339135514018693,1.1650696055684455,1.3105902677800172,0.10499999999999998,0.10499999999999998,0.10428571428571431,0.8567597356086716,0.9309688129046452
7,0.6499,Control,0.894173606662396,0.9044479166666667,0.9159167262330237,0.894173606662396,0.10928571428571432,0.10928571428571432,0.115,0.983173455566895,0.9911540594586953
7,0.6985,CD,1.3804088684134752,1.2866043613707165,1.207784222737819,1.3804088684134752,0.125,0.125,0.12928571428571434,0.8547051499765926,0.9305310261814489
7,0.6985,Control,0.8892857142857142,0.8985,0.9113759828448892,0.8892857142857143,0.11428571428571432,0.11428571428571432,0.12,0.9827181001320661,0.9905733617920198
7,0.7327,CD,1.266983875611863,1.2003582554517136,1.1459319412219644,1.266983875611863,0.08499999999999996,0.08499999999999996,0.0892857142857143,0.8574044106736769,0.9310448322381758
7,0.7327,Control,0.9043561819346573,0.9135000000000001,0.9247480343102216,0.9043561819346574,0.09928571428571431,0.09928571428571431,0.1,0.982770014840653,0.9903891720397081
7,0.7599,CD,1.2173509933774833,1.1640498442367602,1.1162374323279196,1.2173509933774833,0.07499999999999996,0.07499999999999996,0.06928571428571428,0.8589664864645433,0.9322331797174217
7,0.7599,Control,0.9207174887892376,0.9284166666666667,0.9367691208005718,0.9207174887892378,0.07928571428571429,0.07928571428571429,0.085,0.9830810027499285,0.9909361664686699
7,0.7904,CD,1.1803858335732795,1.1374454828660436,1.0996713070378963,1.1803858335732795,0.05500000000000005,0.05500000000000005,0.06428571428571428,0.8574911307727137,0.9312507377094411
7,0.7904,Control,0.9276105060858424,0.9342083333333334,0.9431486776268764,0.9276105060858424,0.06928571428571428,0.06928571428571428,0.075,0.9826689727009178,0.9904058900370201
7,0.8677,CD,1.141959401094155,1.1064524922118382,1.075119876256767,1.141959401094155,0.050000000000000044,0.050000000000000044,0.049285714285714266,0.8589642953886062,0.9322278212173803
7,0.8677,Control,0.9513516976297245,0.9560625,0.9623624017155111,0.9513516976297245,0.054285714285714326,0.054285714285714326,0.05,0.9827615481974296,0.9903614797502583
7,0.9053,CD,1.1074632882234379,1.0784034267912774,1.057877030162413,1.1074632882234379,0.03500000000000003,0.03500000000000003,0.03428571428571425,0.8575791239808204,0.931192770022658
7,0.9053,Control,0.9523959000640615,0.9567395833333333,0.9613491779842744,0.9523959000640616,0.04428571428571432,0.04428571428571432,0.055,0.9825969975479971,0.9902830787810938
7,1.0,CD,1.001929167866398,0.9999805295950157,0.9992730085073472,1.0019291678663977,0.004285714285714282,0.004285714285714282,0.004285714285714282,0.9973558813408795,0.9975107312589169
7,1.0,Control,0.9972741832158872,0.99828125,0.9984256611865617,0.9972741832158872,0.004285714285714282,0.004285714285714282,0.004285714285714282,0.9961379891216696,0.9968953731000345
10,0.0,CD,2.88483593501115,2.3448419301164725,2.180603448275862,2.88483593501115,0.4,0.4,0.4,0.7318484529916923,0.8291800151241859
10,0.0,Control,0.6048290141597649,0.6355129650507328,0.648756091305463,0.6048290141597649,0.4,0.4,0.4,0.9699216368858308,0.980177001925198
10,0.2178,CD,2.471439949028353,2.047753743760399,1.9258620689655173,2.471439949028353,0.31500000000000006,0.31500000000000006,0.31500000000000006,0.7675246380490709,0.8565239824059436
10,0.2178,Control,0.6708288805770772,0.6982412626832019,0.7090792510900232,0.6708288805770772,0.325,0.325,0.325,0.9807616522050889,0.9880798489846541
10,0.3039,CD,2.2696081554635232,1.9112312811980032,1.7985775862068965,2.2696081554635232,0.27,0.27,0.27,0.7853921568822773,0.8721819724189595
10,0.3039,Control,0.7274846379909163,0.7491319052987598,0.7583482944344705,0.7274846379909163,0.27,0.27,0.27,0.9828909571739873,0.9893420138066248
10,0.39,CD,2.203727301688436,1.8585274542429284,1.7558189655172414,2.203727301688436,0.255,0.255,0.255,0.7970743234151828,0.8800291032991165
10,0.39,Control,0.7554935880309912,0.7739797068771138,0.7826109258784304,0.7554935880309912,0.245,0.245,0.245,0.9855934362940106,0.9913781119893368
10,0.5547,CD,1.7979452054794522,1.5740848585690517,1.5005172413793104,1.797945205479452,0.17000000000000004,0.17000000000000004,0.17000000000000004,0.8280306700346769,0.9026565916446846
10,0.5547,Control,0.831869489714133,0.8467981961668546,0.8531546550397537,0.831869489714133,0.16,0.16,0.16,0.9874162872297332,0.9927134967368081
10,0.6957,CD,1.6385313794201977,1.4555324459234609,1.4009482758620688,1.6385313794201977,0.135,0.135,0.135,0.8393132289784457,0.9093300274914053
10,0.6957,Control,0.8572001068661502,0.8683314543404735,0.8723262374967942,0.8572001068661502,0.145,0.145,0.145,0.9878161934267325,0.9929510257965675
10,0.7622,CD,1.4781299776999046,1.3459650582362728,1.3054310344827587,1.4781299776999046,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.8476931372996793,0.9158508079094199
10,0.7622,Control,0.9168280790809511,0.9203720405862458,0.9205052577583995,0.9168280790809511,0.095,0.095,0.095,0.9880258290403187,0.9930012523464565
