pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.0,CD,2.2376348039215688,1.9417178770949723,1.7260115864527628,2.2376348039215688,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.72975025562644,0.8541024736020367
7,0.0,Control,0.6457554571974651,0.6750048340315824,0.7060134398837632,0.6457554571974651,0.4221428571428571,0.4221428571428571,0.4221428571428571,0.9596149854588021,0.9735863861647652
7,0.3149,CD,1.7860416666666667,1.598235567970205,1.4626069518716578,1.7860416666666667,0.27,0.27,0.27,0.781159909820538,0.890243210340645
7,0.3149,Control,0.7618388492103411,0.7816065098291977,0.8026861605521249,0.7618388492103411,0.28714285714285714,0.28714285714285714,0.28714285714285714,0.9751335955328861,0.9849752433011995
7,0.4031,CD,1.7589583333333332,1.5786173184357544,1.446042780748663,1.7589583333333334,0.26,0.26,0.26,0.780237824024597,0.8897297970255936
7,0.4031,Control,0.7967543506689468,0.813324202384789,0.8309226298583364,0.7967543506689468,0.24214285714285716,0.24214285714285716,0.24214285714285716,0.9775077492123941,0.9873251168113892
7,0.5971,CD,1.4815808823529413,1.3670204841713223,1.2824910873440285,1.4815808823529413,0.16500000000000004,0.16500000000000004,0.16500000000000004,0.8039332805342821,0.9074883116749762
7,0.5971,Control,0.8667473091238306,0.8782484692233322,0.8882982201235017,0.8667473091238306,0.16214285714285714,0.16214285714285714,0.16214285714285714,0.9806717326504327,0.9891238933761823
7,0.7143,CD,1.321703431372549,1.2456936685288642,1.1886898395721925,1.321703431372549,0.10999999999999999,0.10999999999999999,0.10999999999999999,0.8107173207233223,0.9123118394939512
7,0.7143,Control,0.910605572879992,0.9181098936513052,0.9259680348710498,0.910605572879992,0.10714285714285715,0.10714285714285715,0.10714285714285715,0.981911424752713,0.9895541127187345
7,0.7449,CD,1.2755514705882351,1.2088361266294227,1.160770944741533,1.2755514705882351,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.8114826983832698,0.9128766638776317
7,0.7449,Control,0.8960999899406498,0.9050145020947471,0.9136614602252089,0.8960999899406498,0.13214285714285717,0.13214285714285717,0.13214285714285717,0.9813488620102896,0.989555734296918
7,0.7755,CD,1.2139705882352942,1.1604422718808194,1.1258645276292336,1.2139705882352942,0.07499999999999996,0.07499999999999996,0.07499999999999996,0.8111218201084333,0.9127201567786337
7,0.7755,Control,0.9186434966301177,0.9253625523686755,0.9326298583363604,0.9186434966301178,0.09714285714285714,0.09714285714285714,0.09714285714285714,0.9818436872295305,0.9895148339335513
7,1.0,CD,0.9928308823529411,0.9949255121042831,0.9938814616755794,0.9928308823529413,0.005714285714285672,0.005714285714285672,0.005714285714285672,0.9984798656728043,0.9979928693281619
7,1.0,Control,0.9995402876974148,0.9999645504350628,0.9988794042862333,0.9995402876974147,0.004285714285714337,0.004285714285714337,0.004285714285714282,0.9974866713276019,0.9982208482429153
