scale
0.156700576896015
0.16933470096841197
0.1819688250408089
0.21482502559705277
0.21588990766522603
0.21695478973339932
0.2221539198309512
0.264744103943329
0.28184412878225107
0.2989441536211732
0.34257833976117186
0.48007097888714745
