pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.0,CD,2.076297149438526,1.8129672897196263,1.588426140757927,2.076297149438526,0.355,0.355,0.3642857142857143,0.7713512365101701,0.8904627032811477
7,0.0,Control,0.661604740550929,0.6923958333333334,0.7296211579699785,0.661604740550929,0.3492857142857143,0.3492857142857143,0.36,0.9656854190389186,0.9801857152487113
7,0.296,CD,1.687336596602361,1.519228971962617,1.3754215003866976,1.6873365966023608,0.22999999999999998,0.22999999999999998,0.22928571428571431,0.8279494176529381,0.9179055076453155
7,0.296,Control,0.7859417040358745,0.8076145833333332,0.8311686919228021,0.7859417040358744,0.2242857142857143,0.2242857142857143,0.22,0.9794762818138012,0.988434294936079
7,0.5526,CD,1.5534235531241,1.4210436137071654,1.303012374323279,1.5534235531241,0.18500000000000005,0.18500000000000005,0.18428571428571427,0.8336474210756999,0.9208876386276033
7,0.5526,Control,0.841601537475977,0.85546875,0.8744245889921372,0.841601537475977,0.16928571428571432,0.16928571428571432,0.165,0.980998018265873,0.9895384500937099
7,0.6436,CD,1.385326806795278,1.286931464174455,1.2057269914926527,1.3853268067952778,0.13,0.13,0.12428571428571433,0.8534357428664311,0.9293775144290483
7,0.6436,Control,0.8765631005765535,0.88853125,0.9019942816297356,0.8765631005765535,0.12928571428571428,0.12928571428571428,0.125,0.9823184297571892,0.990388586165409
7,0.8399,CD,1.147099049812842,1.1116043613707167,1.0819412219644238,1.1470990498128417,0.04500000000000004,0.04500000000000004,0.049285714285714266,0.8583806145568169,0.9318489668599355
7,0.8399,Control,0.9457719410634208,0.9509583333333332,0.9570961401000715,0.9457719410634209,0.054285714285714326,0.054285714285714326,0.055,0.983234370635726,0.9906236716267168
7,0.9267,CD,1.0911675784624244,1.069326323987539,1.049458623356535,1.0911675784624242,0.030000000000000027,0.030000000000000027,0.02928571428571425,0.8581712090950648,0.9319549641142635
7,0.9267,Control,0.9756342088404868,0.9775104166666666,0.9804503216583274,0.9756342088404869,0.029285714285714304,0.029285714285714304,0.025,0.9831082501581155,0.9907664139604127
7,0.9633,CD,1.02140944428448,1.0165537383177572,1.0149458623356535,1.02140944428448,0.009285714285714342,0.009285714285714342,0.009285714285714342,0.9503287052240205,0.9801313058740082
7,0.9633,Control,0.985073670723895,0.9866041666666666,0.9870925661186561,0.9850736707238951,0.01428571428571429,0.01428571428571429,0.017142857142857154,0.9952907727562277,0.9972587877222531
7,1.0,CD,0.9984019579614166,0.9979633956386293,0.9984068058778034,0.9984019579614166,0.0035714285714285587,0.0035714285714285587,0.0035714285714285587,0.9973684475979219,0.9977625302316393
7,1.0,Control,0.9958199871877002,0.9967083333333334,0.9980253752680486,0.9958199871877002,0.005714285714285672,0.00642857142857145,0.004285714285714282,0.9963729958028765,0.9970559566153515
